loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,income_to_loan_ratio,total_assets,loan_status_encoded,cibil_range,loan_to_income_ratio,lti_range,loan_status_numeric,education_numeric,self_employed_numeric
2308,5,Not Graduate,Yes,6700000,17600000,14,843,12700000,200000,19500000,5600000,Approved,0.3806818181818182,38000000,1,Excellent (800+),2.626865671641791,Low (2-4x),1,0,1
2309,0,Graduate,No,2700000,7400000,10,778,6800000,800000,5600000,2800000,Approved,0.3648648648648648,16000000,1,Very Good (750-800),2.740740740740741,Low (2-4x),1,1,0
2310,0,Not Graduate,No,6600000,25600000,8,718,12600000,12200000,21700000,9000000,Approved,0.2578125,55500000,1,Good (700-750),3.878787878787879,Low (2-4x),1,0,0
2311,1,Graduate,Yes,7100000,20800000,20,437,9600000,7300000,24700000,8800000,Rejected,0.3413461538461538,50400000,0,Poor (0-600),2.9295774647887325,Low (2-4x),0,1,1
2312,5,Graduate,Yes,300000,700000,10,586,0,400000,1000000,100000,Approved,0.4285714285714285,1500000,1,Poor (0-600),2.3333333333333335,Low (2-4x),1,1,1
2313,2,Graduate,No,2200000,7000000,6,777,6100000,400000,4400000,3300000,Approved,0.3142857142857143,14200000,1,Very Good (750-800),3.1818181818181817,Low (2-4x),1,1,0
2314,1,Graduate,Yes,8700000,31700000,12,525,7800000,10200000,30300000,6100000,Rejected,0.2744479495268139,54400000,0,Poor (0-600),3.6436781609195403,Low (2-4x),0,1,1
2315,4,Graduate,No,7200000,23100000,12,632,4600000,8500000,19400000,4400000,Approved,0.3116883116883117,36900000,1,Fair (600-700),3.2083333333333335,Low (2-4x),1,1,0
2316,0,Not Graduate,No,2000000,4800000,20,337,1300000,2200000,5500000,1700000,Rejected,0.4166666666666667,10700000,0,Poor (0-600),2.4,Low (2-4x),0,0,0
2317,4,Graduate,Yes,8600000,27900000,8,458,22400000,1800000,34000000,11700000,Rejected,0.3082437275985663,69900000,0,Poor (0-600),3.244186046511628,Low (2-4x),0,1,1
2318,2,Graduate,Yes,2300000,5400000,8,364,4500000,500000,7000000,2000000,Rejected,0.4259259259259259,14000000,0,Poor (0-600),2.347826086956522,Low (2-4x),0,1,1
2319,2,Not Graduate,Yes,9600000,29800000,16,499,28500000,6300000,31800000,7400000,Rejected,0.3221476510067114,74000000,0,Poor (0-600),3.1041666666666665,Low (2-4x),0,0,1
2320,2,Graduate,Yes,1900000,6500000,16,887,2000000,1200000,4500000,1700000,Approved,0.2923076923076923,9400000,1,Excellent (800+),3.4210526315789473,Low (2-4x),1,1,1
2321,1,Graduate,No,2100000,6300000,16,882,3900000,2200000,7700000,2900000,Approved,0.3333333333333333,16700000,1,Excellent (800+),3.0,Low (2-4x),1,1,0
2322,1,Not Graduate,Yes,3900000,8700000,8,817,900000,2500000,10700000,2100000,Approved,0.4482758620689655,16200000,1,Excellent (800+),2.230769230769231,Low (2-4x),1,0,1
2323,5,Not Graduate,Yes,200000,300000,10,704,500000,100000,800000,200000,Approved,0.6666666666666666,1600000,1,Good (700-750),1.5,Very Low (0-2x),1,0,1
2324,1,Not Graduate,Yes,1900000,4500000,12,742,1200000,2000000,4400000,1200000,Approved,0.4222222222222222,8800000,1,Good (700-750),2.3684210526315788,Low (2-4x),1,0,1
2325,0,Not Graduate,Yes,3200000,11600000,4,393,4700000,300000,8000000,3100000,Approved,0.2758620689655172,16100000,1,Poor (0-600),3.625,Low (2-4x),1,0,1
2326,0,Not Graduate,No,1100000,4300000,18,828,700000,800000,2900000,900000,Approved,0.2558139534883721,5300000,1,Excellent (800+),3.909090909090909,Low (2-4x),1,0,0
2327,5,Graduate,Yes,8000000,21500000,12,779,2600000,15100000,29800000,10400000,Approved,0.3720930232558139,57900000,1,Very Good (750-800),2.6875,Low (2-4x),1,1,1
2328,4,Graduate,Yes,6100000,21700000,6,860,13900000,900000,14100000,5600000,Approved,0.2811059907834101,34500000,1,Excellent (800+),3.557377049180328,Low (2-4x),1,1,1
2329,5,Graduate,No,3200000,10600000,2,432,6500000,3700000,11200000,3700000,Approved,0.3018867924528302,25100000,1,Poor (0-600),3.3125,Low (2-4x),1,1,0
2330,4,Graduate,Yes,9000000,30400000,20,532,21000000,7400000,30500000,13100000,Rejected,0.2960526315789473,72000000,0,Poor (0-600),3.3777777777777778,Low (2-4x),0,1,1
2331,0,Not Graduate,Yes,1200000,3200000,2,678,1500000,1000000,3400000,900000,Approved,0.375,6800000,1,Fair (600-700),2.6666666666666665,Low (2-4x),1,0,1
2332,3,Graduate,No,7900000,27000000,6,601,17700000,7800000,27600000,11500000,Approved,0.2925925925925925,64600000,1,Fair (600-700),3.4177215189873418,Low (2-4x),1,1,0
2333,3,Graduate,Yes,7700000,23100000,8,807,2900000,9800000,20400000,7000000,Approved,0.3333333333333333,40100000,1,Excellent (800+),3.0,Low (2-4x),1,1,1
2334,2,Not Graduate,No,4400000,16500000,16,879,7800000,7500000,10300000,5400000,Approved,0.2666666666666666,31000000,1,Excellent (800+),3.75,Low (2-4x),1,0,0
2335,1,Not Graduate,No,3100000,11200000,18,665,2000000,5400000,12000000,2500000,Approved,0.2767857142857143,21900000,1,Fair (600-700),3.6129032258064515,Low (2-4x),1,0,0
2336,5,Not Graduate,Yes,2600000,9300000,16,697,5100000,1200000,7700000,3700000,Approved,0.2795698924731182,17700000,1,Fair (600-700),3.576923076923077,Low (2-4x),1,0,1
2337,4,Graduate,No,5500000,21700000,14,867,5000000,8700000,15200000,3100000,Approved,0.2534562211981567,32000000,1,Excellent (800+),3.9454545454545453,Low (2-4x),1,1,0
2338,1,Graduate,No,5700000,15500000,8,544,10500000,8700000,20900000,7000000,Rejected,0.3677419354838709,47100000,0,Poor (0-600),2.719298245614035,Low (2-4x),0,1,0
2339,5,Graduate,No,6100000,20700000,20,482,9400000,2000000,16900000,5900000,Rejected,0.2946859903381642,34200000,0,Poor (0-600),3.3934426229508197,Low (2-4x),0,1,0
2340,2,Graduate,No,8200000,22500000,18,857,13400000,14300000,28400000,8400000,Approved,0.3644444444444444,64500000,1,Excellent (800+),2.7439024390243905,Low (2-4x),1,1,0
2341,1,Graduate,No,6000000,21200000,12,549,17900000,8200000,16900000,6200000,Rejected,0.2830188679245283,49200000,0,Poor (0-600),3.533333333333333,Low (2-4x),0,1,0
2342,1,Graduate,Yes,8000000,30600000,10,720,23700000,8500000,24900000,9700000,Approved,0.261437908496732,66800000,1,Good (700-750),3.825,Low (2-4x),1,1,1
2343,4,Not Graduate,No,2000000,4800000,8,302,1500000,800000,4000000,2600000,Rejected,0.4166666666666667,8900000,0,Poor (0-600),2.4,Low (2-4x),0,0,0
2344,5,Graduate,Yes,1300000,2900000,12,669,400000,1700000,3900000,1800000,Approved,0.4482758620689655,7800000,1,Fair (600-700),2.230769230769231,Low (2-4x),1,1,1
2345,1,Graduate,No,7000000,27100000,6,591,6700000,12200000,21500000,4900000,Approved,0.2583025830258302,45300000,1,Poor (0-600),3.8714285714285714,Low (2-4x),1,1,0
2346,3,Graduate,No,4100000,15300000,6,440,7500000,5100000,8200000,2000000,Rejected,0.2679738562091503,22800000,0,Poor (0-600),3.731707317073171,Low (2-4x),0,1,0
2347,3,Graduate,No,8000000,26200000,16,890,15800000,4300000,25000000,4000000,Approved,0.3053435114503817,49100000,1,Excellent (800+),3.275,Low (2-4x),1,1,0
2348,4,Not Graduate,No,8100000,28000000,8,663,8800000,11300000,26000000,5500000,Approved,0.2892857142857143,51600000,1,Fair (600-700),3.45679012345679,Low (2-4x),1,0,0
2349,4,Graduate,Yes,9500000,22600000,14,433,10000000,900000,23100000,13400000,Rejected,0.4203539823008849,47400000,0,Poor (0-600),2.3789473684210525,Low (2-4x),0,1,1
2350,0,Graduate,No,9200000,22500000,10,317,14200000,17400000,28500000,10700000,Rejected,0.4088888888888889,70800000,0,Poor (0-600),2.4456521739130435,Low (2-4x),0,1,0
2351,2,Graduate,No,3900000,14700000,16,360,2600000,200000,8300000,2900000,Rejected,0.2653061224489796,14000000,0,Poor (0-600),3.769230769230769,Low (2-4x),0,1,0
2352,1,Graduate,No,9100000,26200000,8,727,20800000,7100000,27800000,8900000,Approved,0.3473282442748092,64600000,1,Good (700-750),2.879120879120879,Low (2-4x),1,1,0
2353,3,Graduate,Yes,3000000,8300000,4,685,2900000,5400000,11300000,3800000,Approved,0.3614457831325301,23400000,1,Fair (600-700),2.7666666666666666,Low (2-4x),1,1,1
2354,4,Graduate,No,2000000,4300000,8,373,2000000,2700000,7700000,2200000,Rejected,0.4651162790697674,14600000,0,Poor (0-600),2.15,Low (2-4x),0,1,0
2355,5,Graduate,No,6300000,14600000,8,469,13300000,10100000,24500000,3800000,Rejected,0.4315068493150685,51700000,0,Poor (0-600),2.3174603174603177,Low (2-4x),0,1,0
2356,3,Not Graduate,Yes,4100000,10900000,8,548,8800000,5200000,13200000,4300000,Rejected,0.3761467889908257,31500000,0,Poor (0-600),2.658536585365854,Low (2-4x),0,0,1
2357,0,Not Graduate,No,9800000,29400000,20,618,1200000,14600000,33800000,8300000,Approved,0.3333333333333333,57900000,1,Fair (600-700),3.0,Low (2-4x),1,0,0
2358,2,Graduate,No,5200000,15400000,8,658,1200000,7500000,12800000,3200000,Approved,0.3376623376623376,24700000,1,Fair (600-700),2.9615384615384617,Low (2-4x),1,1,0
2359,3,Graduate,No,7600000,28700000,18,781,21300000,12400000,29600000,8000000,Approved,0.2648083623693379,71300000,1,Very Good (750-800),3.776315789473684,Low (2-4x),1,1,0
2360,3,Not Graduate,No,9200000,35500000,2,715,11100000,11800000,19800000,11700000,Approved,0.2591549295774648,54400000,1,Good (700-750),3.858695652173913,Low (2-4x),1,0,0
2361,5,Not Graduate,No,2200000,8100000,4,409,300000,0,4900000,2400000,Rejected,0.2716049382716049,7600000,0,Poor (0-600),3.6818181818181817,Low (2-4x),0,0,0
2362,2,Not Graduate,Yes,8300000,20600000,10,504,100000,900000,33200000,6700000,Rejected,0.4029126213592233,40900000,0,Poor (0-600),2.4819277108433737,Low (2-4x),0,0,1
2363,3,Graduate,Yes,6100000,21600000,16,428,2900000,6100000,15100000,7200000,Rejected,0.2824074074074074,31300000,0,Poor (0-600),3.540983606557377,Low (2-4x),0,1,1
2364,2,Graduate,No,4500000,16600000,20,704,6400000,4200000,16900000,2400000,Approved,0.2710843373493976,29900000,1,Good (700-750),3.688888888888889,Low (2-4x),1,1,0
2365,3,Not Graduate,No,6600000,18800000,12,834,18800000,9300000,13700000,4800000,Approved,0.351063829787234,46600000,1,Excellent (800+),2.8484848484848486,Low (2-4x),1,0,0
2366,4,Not Graduate,No,8900000,34900000,14,694,15400000,2800000,20600000,9100000,Approved,0.2550143266475644,47900000,1,Fair (600-700),3.9213483146067416,Low (2-4x),1,0,0
2367,4,Graduate,Yes,3900000,13300000,20,453,9800000,500000,12300000,4700000,Rejected,0.2932330827067669,27300000,0,Poor (0-600),3.41025641025641,Low (2-4x),0,1,1
2368,3,Graduate,Yes,8900000,35400000,14,404,22300000,7700000,26400000,5900000,Rejected,0.2514124293785311,62300000,0,Poor (0-600),3.9775280898876404,Low (2-4x),0,1,1
2369,5,Not Graduate,No,6400000,22300000,12,776,500000,9100000,24100000,5800000,Approved,0.2869955156950672,39500000,1,Very Good (750-800),3.484375,Low (2-4x),1,0,0
2370,1,Not Graduate,Yes,9500000,28700000,16,526,24600000,4900000,31800000,6600000,Rejected,0.3310104529616725,67900000,0,Poor (0-600),3.0210526315789474,Low (2-4x),0,0,1
2371,3,Graduate,Yes,300000,1000000,8,641,700000,200000,1100000,200000,Approved,0.3,2200000,1,Fair (600-700),3.3333333333333335,Low (2-4x),1,1,1
2372,5,Not Graduate,No,4100000,12300000,6,582,10900000,6100000,14100000,3500000,Approved,0.3333333333333333,34600000,1,Poor (0-600),3.0,Low (2-4x),1,0,0
2373,2,Graduate,No,8100000,20800000,18,778,4100000,15500000,16700000,10600000,Approved,0.3894230769230769,46900000,1,Very Good (750-800),2.567901234567901,Low (2-4x),1,1,0
2374,4,Graduate,No,9900000,28400000,10,763,23700000,12700000,35800000,5800000,Approved,0.3485915492957746,78000000,1,Very Good (750-800),2.8686868686868685,Low (2-4x),1,1,0
2375,0,Not Graduate,No,4800000,19000000,12,650,7000000,1000000,15600000,4800000,Approved,0.2526315789473684,28400000,1,Fair (600-700),3.9583333333333335,Low (2-4x),1,0,0
2376,0,Graduate,Yes,2900000,9700000,2,820,6700000,1600000,9100000,3900000,Approved,0.2989690721649484,21300000,1,Excellent (800+),3.3448275862068964,Low (2-4x),1,1,1
2377,1,Not Graduate,Yes,3500000,13500000,12,824,8400000,3900000,11600000,4100000,Approved,0.2592592592592592,28000000,1,Excellent (800+),3.857142857142857,Low (2-4x),1,0,1
2378,1,Not Graduate,Yes,4900000,12600000,4,718,11800000,7300000,11800000,3800000,Approved,0.3888888888888889,34700000,1,Good (700-750),2.5714285714285716,Low (2-4x),1,0,1
2379,2,Not Graduate,Yes,5100000,13300000,14,313,5900000,7900000,18000000,3900000,Rejected,0.3834586466165413,35700000,0,Poor (0-600),2.607843137254902,Low (2-4x),0,0,1
2380,5,Graduate,No,7300000,26200000,10,751,1400000,12200000,26700000,10400000,Approved,0.2786259541984733,50700000,1,Very Good (750-800),3.589041095890411,Low (2-4x),1,1,0
2381,0,Graduate,Yes,200000,300000,18,520,100000,300000,600000,100000,Rejected,0.6666666666666666,1100000,0,Poor (0-600),1.5,Very Low (0-2x),0,1,1
2382,2,Graduate,No,1400000,4700000,4,355,2100000,600000,4400000,1400000,Approved,0.2978723404255319,8500000,1,Poor (0-600),3.357142857142857,Low (2-4x),1,1,0
2383,3,Graduate,Yes,8700000,33600000,14,314,7700000,10000000,21700000,6200000,Rejected,0.2589285714285714,45600000,0,Poor (0-600),3.8620689655172415,Low (2-4x),0,1,1
2384,1,Not Graduate,Yes,2800000,5900000,20,728,1000000,3200000,10300000,1400000,Approved,0.4745762711864407,15900000,1,Good (700-750),2.107142857142857,Low (2-4x),1,0,1
2385,3,Graduate,Yes,9100000,30100000,14,564,26600000,7300000,22700000,8200000,Approved,0.3023255813953488,64800000,1,Poor (0-600),3.3076923076923075,Low (2-4x),1,1,1
2386,0,Not Graduate,Yes,6800000,15300000,14,699,19900000,2600000,13900000,8300000,Approved,0.4444444444444444,44700000,1,Fair (600-700),2.25,Low (2-4x),1,0,1
2387,0,Not Graduate,Yes,5000000,17000000,6,624,6700000,6200000,15400000,5900000,Approved,0.2941176470588235,34200000,1,Fair (600-700),3.4,Low (2-4x),1,0,1
2388,0,Graduate,Yes,4400000,16800000,14,795,8700000,8700000,12600000,3400000,Approved,0.2619047619047619,33400000,1,Very Good (750-800),3.8181818181818183,Low (2-4x),1,1,1
2389,5,Not Graduate,Yes,8400000,18600000,20,703,2500000,7100000,28800000,9500000,Approved,0.4516129032258064,47900000,1,Good (700-750),2.2142857142857144,Low (2-4x),1,0,1
2390,4,Graduate,No,7800000,17300000,4,394,3600000,13100000,24300000,7200000,Rejected,0.4508670520231214,48200000,0,Poor (0-600),2.217948717948718,Low (2-4x),0,1,0
2391,4,Graduate,Yes,4800000,9900000,14,779,5200000,9300000,18600000,2900000,Approved,0.4848484848484848,36000000,1,Very Good (750-800),2.0625,Low (2-4x),1,1,1
2392,1,Graduate,No,3200000,8800000,4,405,1000000,2600000,10700000,3400000,Rejected,0.3636363636363636,17700000,0,Poor (0-600),2.75,Low (2-4x),0,1,0
2393,5,Graduate,Yes,2300000,6700000,16,612,6700000,3300000,8800000,2000000,Approved,0.3432835820895522,20800000,1,Fair (600-700),2.9130434782608696,Low (2-4x),1,1,1
2394,5,Not Graduate,Yes,9200000,28100000,10,448,22300000,3300000,33200000,10700000,Rejected,0.3274021352313167,69500000,0,Poor (0-600),3.0543478260869565,Low (2-4x),0,0,1
2395,2,Not Graduate,Yes,4700000,13700000,6,506,1300000,7900000,16700000,3500000,Rejected,0.3430656934306569,29400000,0,Poor (0-600),2.9148936170212765,Low (2-4x),0,0,1
2396,0,Not Graduate,Yes,8000000,30400000,2,776,16600000,1400000,29100000,7800000,Approved,0.2631578947368421,54900000,1,Very Good (750-800),3.8,Low (2-4x),1,0,1
2397,1,Graduate,Yes,2600000,8600000,6,730,800000,2900000,6000000,3100000,Approved,0.3023255813953488,12800000,1,Good (700-750),3.3076923076923075,Low (2-4x),1,1,1
2398,3,Not Graduate,No,200000,800000,20,730,0,300000,400000,300000,Approved,0.25,1000000,1,Good (700-750),4.0,Low (2-4x),1,0,0
2399,5,Graduate,No,7300000,17200000,2,345,6100000,8400000,23200000,4900000,Rejected,0.4244186046511627,42600000,0,Poor (0-600),2.356164383561644,Low (2-4x),0,1,0
2400,4,Not Graduate,No,3300000,11800000,2,847,7800000,2400000,12100000,3000000,Approved,0.2796610169491525,25300000,1,Excellent (800+),3.5757575757575757,Low (2-4x),1,0,0
2401,4,Not Graduate,No,8300000,23300000,20,398,18500000,11500000,17100000,9900000,Rejected,0.3562231759656652,57000000,0,Poor (0-600),2.8072289156626504,Low (2-4x),0,0,0
2402,5,Not Graduate,Yes,4100000,9600000,2,307,8800000,7800000,8500000,3100000,Rejected,0.4270833333333333,28200000,0,Poor (0-600),2.341463414634146,Low (2-4x),0,0,1
2403,1,Not Graduate,No,7300000,23700000,16,852,9400000,6800000,22600000,8500000,Approved,0.3080168776371308,47300000,1,Excellent (800+),3.2465753424657535,Low (2-4x),1,0,0
2404,1,Not Graduate,No,9300000,27500000,6,364,12200000,13800000,25300000,10800000,Rejected,0.3381818181818182,62100000,0,Poor (0-600),2.956989247311828,Low (2-4x),0,0,0
2405,2,Graduate,Yes,4300000,15200000,12,552,3400000,2100000,12700000,4800000,Approved,0.2828947368421052,23000000,1,Poor (0-600),3.5348837209302326,Low (2-4x),1,1,1
2406,3,Not Graduate,No,2600000,8100000,2,421,4200000,3100000,6200000,2500000,Approved,0.3209876543209876,16000000,1,Poor (0-600),3.1153846153846154,Low (2-4x),1,0,0
2407,5,Graduate,No,2900000,9800000,12,588,5900000,2300000,6800000,2900000,Approved,0.2959183673469387,17900000,1,Poor (0-600),3.3793103448275863,Low (2-4x),1,1,0
2408,2,Graduate,Yes,900000,3500000,6,763,2300000,300000,2000000,600000,Approved,0.2571428571428571,5200000,1,Very Good (750-800),3.888888888888889,Low (2-4x),1,1,1
2409,3,Not Graduate,Yes,4900000,17500000,20,823,12600000,8700000,14300000,4800000,Approved,0.28,40400000,1,Excellent (800+),3.5714285714285716,Low (2-4x),1,0,1
2410,0,Graduate,No,7700000,24800000,10,642,16800000,10700000,27400000,4500000,Approved,0.3104838709677419,59400000,1,Fair (600-700),3.220779220779221,Low (2-4x),1,1,0
2411,1,Graduate,No,4700000,16800000,12,647,10400000,8300000,10600000,3400000,Approved,0.2797619047619047,32700000,1,Fair (600-700),3.574468085106383,Low (2-4x),1,1,0
2412,5,Not Graduate,No,3000000,8900000,20,886,2600000,1000000,10600000,2800000,Approved,0.3370786516853932,17000000,1,Excellent (800+),2.966666666666667,Low (2-4x),1,0,0
2413,4,Not Graduate,No,9700000,26200000,4,518,26200000,0,22500000,14000000,Rejected,0.3702290076335878,62700000,0,Poor (0-600),2.7010309278350517,Low (2-4x),0,0,0
2414,0,Graduate,Yes,6900000,26800000,20,515,10800000,2500000,16700000,8300000,Rejected,0.2574626865671642,38300000,0,Poor (0-600),3.8840579710144927,Low (2-4x),0,1,1
2415,2,Not Graduate,Yes,3800000,12400000,8,340,1800000,2600000,9700000,2600000,Rejected,0.3064516129032258,16700000,0,Poor (0-600),3.263157894736842,Low (2-4x),0,0,1
2416,3,Not Graduate,Yes,600000,1700000,14,521,0,1000000,1700000,600000,Rejected,0.3529411764705882,3300000,0,Poor (0-600),2.8333333333333335,Low (2-4x),0,0,1
2417,2,Not Graduate,Yes,1200000,2900000,12,330,400000,1600000,3800000,600000,Rejected,0.4137931034482758,6400000,0,Poor (0-600),2.4166666666666665,Low (2-4x),0,0,1
2418,4,Not Graduate,Yes,7800000,26800000,2,474,8900000,11200000,18400000,5600000,Approved,0.291044776119403,44100000,1,Poor (0-600),3.4358974358974357,Low (2-4x),1,0,1
2419,0,Not Graduate,No,9000000,35100000,6,898,500000,16200000,20700000,9100000,Approved,0.2564102564102564,46500000,1,Excellent (800+),3.9,Low (2-4x),1,0,0
2420,1,Not Graduate,No,2800000,9100000,12,436,3600000,500000,7800000,3600000,Rejected,0.3076923076923077,15500000,0,Poor (0-600),3.25,Low (2-4x),0,0,0
2421,1,Not Graduate,No,7800000,21300000,10,326,22800000,10700000,18500000,4500000,Rejected,0.3661971830985915,56500000,0,Poor (0-600),2.730769230769231,Low (2-4x),0,0,0
2422,4,Graduate,Yes,4700000,9500000,18,876,11800000,6600000,18000000,4100000,Approved,0.4947368421052631,40500000,1,Excellent (800+),2.021276595744681,Low (2-4x),1,1,1
2423,2,Graduate,No,4600000,17500000,20,597,11400000,6100000,14100000,4100000,Approved,0.2628571428571428,35700000,1,Poor (0-600),3.8043478260869565,Low (2-4x),1,1,0
2424,4,Graduate,No,5100000,16100000,14,436,11400000,2700000,13100000,6700000,Rejected,0.3167701863354037,33900000,0,Poor (0-600),3.156862745098039,Low (2-4x),0,1,0
2425,3,Not Graduate,Yes,6100000,22800000,18,640,16800000,7300000,19600000,6000000,Approved,0.2675438596491228,49700000,1,Fair (600-700),3.737704918032787,Low (2-4x),1,0,1
2426,0,Not Graduate,No,6000000,22900000,16,302,12200000,6500000,17700000,7100000,Rejected,0.2620087336244541,43500000,0,Poor (0-600),3.816666666666667,Low (2-4x),0,0,0
2427,2,Not Graduate,No,8400000,23200000,16,476,15200000,5400000,18700000,8600000,Rejected,0.3620689655172414,47900000,0,Poor (0-600),2.761904761904762,Low (2-4x),0,0,0
2428,2,Graduate,No,9300000,22000000,14,393,4300000,3800000,28400000,13900000,Rejected,0.4227272727272727,50400000,0,Poor (0-600),2.3655913978494625,Low (2-4x),0,1,0
2429,0,Graduate,No,4200000,10300000,10,506,9300000,4500000,12400000,6000000,Rejected,0.4077669902912621,32200000,0,Poor (0-600),2.4523809523809526,Low (2-4x),0,1,0
